,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Latitude,Longitude,Kampus Terdekat,Jarak ke Kampus Terdekat,Kelompok Kampus
340,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-upstanding-bumi-marina-emas-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Upstanding Bumi Marina Emas Sukolilo Surabaya,Sukolilo,1600000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.288680017999999,112.80277679999999,ITS Kampus Sukolilo,1.117133862,ITS
341,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-nurul-tipe-b-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Bu Nurul Tipe B Sukolilo Surabaya,Sukolilo,900000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.288506,112.797721,ITS Kampus Sukolilo,0.755801955,ITS
342,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-biru-1b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Biru 1B Sukolilo Surabaya,Sukolilo,850000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.288456201,112.798617,ITS Kampus Sukolilo,0.7958543090000001,ITS
343,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-edukost-new-i-executive-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Edukost New I Executive Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,-7.29374,112.806816,ITS Kampus Sukolilo,1.825116626,ITS
344,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-aman-nyaman-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Aman Nyaman Tipe C Sukolilo Surabaya,Sukolilo,1500000,Putra,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,-7.293874000000001,112.804526,ITS Kampus Sukolilo,1.665206212,ITS
345,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-zakia-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Zakia Tipe A Sukolilo Surabaya,Sukolilo,1500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.293426721,112.79753740000001,ITS Kampus Sukolilo,1.271278428,ITS
346,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-marina-120-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Marina 120 Sukolilo Surabaya,Sukolilo,1400000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.287094000000001,112.80306499999999,ITS Kampus Sukolilo,1.041108516,ITS
347,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-anggrek-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Anggrek Mulyorejo Surabaya,Mulyorejo,1300000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,-7.264849000000001,112.798625,UNAIR Kampus Merr C,1.63276791,UNAIR
348,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-kamila-2-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Kamila 2 Tipe A Sukolilo Surabaya,Sukolilo,650000,Putri,Termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,-7.29979,112.778601,ITS Kampus Manyar,2.211685606,ITS
349,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-bang-haji-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Bang Haji Tipe A Sukolilo Surabaya,Sukolilo,600000,Putri,Tidak termasuk listrik,20.0,No,No,No,Yes,Yes,4.0,5.0,-7.283341,112.78696200000002,ITS Kampus Sukolilo,0.8908918379999999,ITS
350,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-the-ritzy-zaza-house-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost The Ritzy Zaza House Sukolilo Surabaya,Sukolilo,2100000,Putra,Tidak termasuk listrik,8.1,Yes,Yes,Yes,Yes,Yes,3.0,2.7,-7.292846000000001,112.806979,ITS Kampus Sukolilo,1.770573065,ITS
351,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bunda-wisma-permai-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Bunda Wisma Permai Mulyorejo Surabaya,Mulyorejo,2000000,Putri,Tidak termasuk listrik,10.8,Yes,Yes,Yes,Yes,Yes,3.0,3.6,-7.275056,112.786322,UNAIR Kampus Merr C,0.764820912,UNAIR
352,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-gapura-tipe-1-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Gapura Tipe 1 Sukolilo Surabaya,Sukolilo,600000,Putri,Termasuk listrik,9.0,No,No,No,Yes,No,3.0,3.0,-7.301775,112.774497,ITS Kampus Manyar,2.078318108,ITS
353,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-rachmat-tipe-a-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Rachmat Tipe A Mulyorejo Surabaya,Mulyorejo,1100000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,-7.269837,112.795124,UNAIR Kampus Merr C,1.205283293,UNAIR
354,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-abhipraya-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Abhipraya Tipe A Sukolilo Surabaya,Sukolilo,1350000,Putra,Tidak termasuk listrik,10.0,Yes,Yes,Yes,Yes,Yes,4.0,2.5,-7.297138,112.80427900000001,ITS Kampus Sukolilo,1.9451510459999999,ITS
355,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-manyar-jaya-12-tipe-ac-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Jaya 12 Tipe AC Sukolilo Surabaya,Sukolilo,1650000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,-7.295782000000001,112.771518,ITS Kampus Manyar,1.3479773380000002,ITS
356,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-syabab-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Syabab Sukolilo Surabaya,Sukolilo,1000000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.299782,112.77476499999999,ITS Kampus Manyar,1.918993115,ITS
357,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-emk-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost EMK Sukolilo Surabaya,Sukolilo,1350000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.2855062,112.7814814,ITS Kampus Sukolilo,1.530168499,ITS
358,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-56-tipe-e-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost 56 Tipe E Sukolilo Surabaya,Sukolilo,600000,Putra,Termasuk listrik,8.1,No,No,Yes,Yes,Yes,2.7,3.0,-7.291861,112.79532900000001,ITS Kampus Sukolilo,1.0659352359999998,ITS
359,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-house-of-hanna-orchids-tipe-b-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost House of Hanna Orchids Tipe B Sukolilo Surabaya,Sukolilo,1250000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,-7.295843,112.80183600000001,ITS Kampus Sukolilo,1.68753336,ITS
360,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-like-tipe-b-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Like Tipe B Mulyorejo Surabaya,Mulyorejo,1500000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.2680717999999995,112.7750955,UNAIR Kampus Merr C,1.014366632,UNAIR
361,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hj-maimunah-tipe-vvip-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Hj Maimunah Tipe VVIP Mulyorejo Surabaya,Mulyorejo,600000,Putra,Termasuk listrik,12.0,No,No,No,No,Yes,3.0,4.0,-7.2827720000000005,112.80258500000001,ITS Kampus Sukolilo,0.841884845,ITS
362,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-its-ibu-isni-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost ITS Ibu Isni Tipe B Sukolilo Surabaya,Sukolilo,1000000,Putra,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,-7.286627,112.795027,ITS Kampus Sukolilo,0.48324143299999994,ITS
363,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-ibu-par-tipe-standart-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Ibu Par Tipe Standart Sukolilo Surabaya,Sukolilo,650000,Putra,Termasuk listrik,4.0,No,No,Yes,Yes,Yes,2.0,2.0,-7.288845625,112.77327820000001,ITS Kampus Manyar,1.084300021,ITS
364,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rumahkoe-tipe-b-besar-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost RumahKoe Tipe B Besar Mulyorejo Surabaya,Mulyorejo,2500000,Putri,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,-7.268031,112.78970100000001,UNAIR Kampus Merr C,0.599768073,UNAIR
365,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kos-putra-sukolilo-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Semolowaru Utara 114 Sukolilo Surabaya,Sukolilo,600000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,No,No,3.0,3.0,-7.298827,112.779402,ITS Kampus Manyar,2.209448081,ITS
366,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-its-g-01-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Its G 01 Tipe C Sukolilo Surabaya,Sukolilo,750000,Putri,Termasuk listrik,6.25,No,No,Yes,Yes,Yes,2.5,2.5,-7.288391000000001,112.795318,ITS Kampus Sukolilo,0.680440424,ITS
367,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-its-g-01-tipe-d-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Its G 01 Tipe D Sukolilo Surabaya,Sukolilo,700000,Putri,Termasuk listrik,6.25,No,No,Yes,Yes,Yes,2.5,2.5,-7.288391000000001,112.795318,ITS Kampus Sukolilo,0.680440424,ITS
368,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kos-syaifullah-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Syaifullah Tipe A Sukolilo Surabaya,Sukolilo,800000,Putra,Termasuk listrik,16.0,No,No,No,Yes,Yes,4.0,4.0,-7.331323382000001,112.7236439,UNESA Kampus Ketintang (Gayungan),1.8601176430000002,UNESA
369,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-cahaya-tipe-b-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Cahaya Tipe B Gayungan Surabaya,Gayungan,2065000,Putri,Termasuk listrik,12.25,No,Yes,Yes,Yes,No,3.5,3.5,-7.331323382000001,112.7236439,UNESA Kampus Ketintang (Gayungan),1.8601176430000002,UNESA
370,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-singgahsini-cahaya-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Cahaya Tipe A Gayungan Surabaya,Gayungan,1825000,Putri,Termasuk listrik,12.25,No,Yes,Yes,Yes,No,3.5,3.5,-7.331323382000001,112.7236439,UNESA Kampus Ketintang (Gayungan),1.8601176430000002,UNESA
371,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-singgahsini-demsey-tipe-a-margorejo-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Demsey Tipe A Margorejo Surabaya,Wonocolo,2350000,Campur,Tidak termasuk listrik,25.0,Yes,Yes,Yes,Yes,Yes,5.0,5.0,-7.3166591,112.7432393,UNESA Kampus Ketintang (Gayungan),1.780143999,UNESA
372,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-singgahsini-gakesa-1210-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Gakesa 1210 Tipe A Gayungan Surabaya,Gayungan,2071000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,-7.324555,112.72267,UNESA Kampus Ketintang (Gayungan),1.1767116309999999,UNESA
373,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-singgahsini-gakesa-1210-tipe-b-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Gakesa 1210 Tipe B Gayungan Surabaya,Gayungan,1885000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.324555,112.72267,UNESA Kampus Ketintang (Gayungan),1.1767116309999999,UNESA
374,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-apik-ibu-yuli-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Apik Ibu Yuli Wonokromo Surabaya,Wonokromo,1040000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,No,4.0,3.0,-7.3075152,112.730954,UNESA Kampus Ketintang (Gayungan),0.9269940729999999,UNESA
375,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-nita-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Nita Wonokromo Surabaya,Wonokromo,1600000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,-7.3071228029999995,112.74104479999998,UNESA Kampus Ketintang (Gayungan),1.759665485,UNESA
376,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-ars-tipe-b-jambangan-surabaya?redirection_source=list%20kos%20result,Kost ARS Tipe B Jambangan Surabaya,Jambangan,1900000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.317921000000001,112.715947,UNESA Kampus Ketintang (Gayungan),1.282592165,UNESA
377,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-hesti-rahayuningtyas-tipe-a-gayungan-surabaya-2?redirection_source=list%20kos%20result,Kost Hesti Rahayuningtyas Tipe A Gayungan Surabaya,Gayungan,1600000,Putri,Termasuk listrik,33.0,Yes,Yes,Yes,Yes,Yes,5.5,6.0,-7.308966000000001,112.722829,UNESA Kampus Ketintang (Gayungan),0.8226363809999999,UNESA
378,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-decos-alazka-tipe-a-jambangan-surabaya-2?redirection_source=list%20kos%20result,Kost Decos Alazka Tipe A Jambangan Surabaya,Jambangan,1600000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,-7.31815,112.722769,UNESA Kampus Ketintang (Gayungan),0.602302786,UNESA
379,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-standard-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Standard Gayungan Surabaya,Gayungan,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.313984,112.73193899999998,UNESA Kampus Ketintang (Gayungan),0.535204813,UNESA
380,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kedurus-iv-a-karang-pilang-surabaya?redirection_source=list%20kos%20result,Kost Kedurus IV A Karang Pilang Surabaya,Karang Pilang,700000,Putra,Tidak termasuk listrik,16.0,Yes,No,No,Yes,No,4.0,4.0,-7.3204497,112.7080131,UNESA Kampus Ketintang (Gayungan),2.200953777,UNESA
381,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-executive-b-gayungan-surabaya-2?redirection_source=list%20kos%20result,Kost Ketintang Baru Executive B Gayungan Surabaya,Gayungan,1800000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.313984,112.73193899999998,UNESA Kampus Ketintang (Gayungan),0.535204813,UNESA
382,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ketintang-baru-tipe-asrama-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Tipe Asrama Gayungan Surabaya,Gayungan,650000,Putri,Tidak termasuk listrik,11.55,Yes,Yes,Yes,Yes,Yes,3.3,3.5,-7.313984,112.73193899999998,UNESA Kampus Ketintang (Gayungan),0.535204813,UNESA
383,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-executive-ketintang-baru-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Executive Gayungan Surabaya,Gayungan,1700000,Putri,Tidak termasuk listrik,13.69,Yes,Yes,Yes,Yes,Yes,3.7,3.7,-7.313984,112.73193899999998,UNESA Kampus Ketintang (Gayungan),0.535204813,UNESA
384,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-pak-irwan-2-tipe-a-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Pak Irwan 2 Tipe A Gayungan Surabaya,Gayungan,650000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.312104755,112.7302935,UNESA Kampus Ketintang (Gayungan),0.46759756700000005,UNESA
385,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-eksekutif-chris-kencana-1-tipe-e-dukuhpakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe E Dukuhpakis Surabaya,Dukuh Pakis,1000000,Campur,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,-7.296784269,112.72023519999999,UNESA Kampus Ketintang (Gayungan),2.1625730030000003,UNESA
386,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-rumah-dinda-executive-wonokromo-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah Dinda Executive Wonokromo Surabaya,Wonokromo,1200000,Putri,Tidak termasuk listrik,10.0,No,Yes,Yes,Yes,Yes,2.5,4.0,-7.3052523,112.7388744,UNESA Kampus Ketintang (Gayungan),1.681753882,UNESA
387,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-moms-house-tipe-a-wonocolo-surabaya-2?redirection_source=list%20kos%20result,Kost Moms House Tipe A Wonocolo Surabaya,Wonocolo,2000000,Putri,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.322334859,112.744596,UNESA Kampus Ketintang (Gayungan),2.087241063,UNESA
388,https://mamikos.com/room/kost-surabaya-kost-campur-murah-kost-kebonsari-jambangan-surabaya-2?redirection_source=list%20kos%20result,Kost Kebonsari Jambangan Surabaya,Jambangan,450000,Campur,Termasuk listrik,10.5,Yes,No,No,Yes,No,3.0,3.5,-7.331162761,112.7158732,UNESA Kampus Ketintang (Gayungan),2.1908908119999997,UNESA
389,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-setail-22-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Setail 22 Wonokromo Surabaya,Wonokromo,1500000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.294210905,112.73709860000001,ITS Kampus Cokroaminoto,1.8363982680000002,ITS
390,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ketintang-baru-tipe-twin-bed-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Ketintang Baru Tipe Twin Bed Gayungan Surabaya,Gayungan,1800000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.314047,112.731881,UNESA Kampus Ketintang (Gayungan),0.527539354,UNESA
391,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-kedurus-iv-c-no-24-karang-pilang-surabaya-1?redirection_source=list%20kos%20result,Kost Kedurus IV C No 24 Karang Pilang Surabaya,Karang Pilang,500000,Campur,Tidak termasuk listrik,15.0,Yes,No,No,No,No,3.0,5.0,-7.3197011,112.7085394,UNESA Kampus Ketintang (Gayungan),2.12309206,UNESA
392,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-a-dukuh-pakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe A Dukuh Pakis Surabaya,Dukuh Pakis,2400000,Campur,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.29678959,112.7202389,UNESA Kampus Ketintang (Gayungan),2.161875544,UNESA
393,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-f-dukuhpakis-surabaya-1?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe F Dukuhpakis Surabaya,Dukuh Pakis,1900000,Campur,Termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,-7.2967882589999995,112.72023349999999,UNESA Kampus Ketintang (Gayungan),2.162223691,UNESA
394,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksklusif-taman-gayung-gayungan-surabaya-1?redirection_source=list%20kos%20result,Kost Eksklusif Taman Gayung Gayungan Surabaya,Gayungan,1600000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.328246417000001,112.7194027,UNESA Kampus Ketintang (Gayungan),1.707993458,UNESA
395,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-vvip-dukuh-pakis-surabaya?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe Vvip Dukuh Pakis Surabaya,Dukuh Pakis,2500000,Campur,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.29678959,112.7202389,UNESA Kampus Ketintang (Gayungan),2.161875544,UNESA
396,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksekutif-chris-kencana-1-tipe-vip-dukuh-pakis-surabaya?redirection_source=list%20kos%20result,Kost Eksekutif Chris Kencana 1 Tipe Vip Dukuh Pakis Surabaya,Dukuh Pakis,2200000,Campur,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.29678959,112.7202389,UNESA Kampus Ketintang (Gayungan),2.161875544,UNESA
397,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-ibu-hanis-jambangan-surabaya?redirection_source=list%20kos%20result,Kost Ibu Hanis Jambangan Surabaya,Jambangan,1300000,Putra,Tidak termasuk listrik,14.0,Yes,Yes,No,Yes,No,3.5,4.0,-7.323765,112.714776,UNESA Kampus Ketintang (Gayungan),1.6825225069999998,UNESA
398,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-dirjaya-gembili-jagir-tipe-a-wonokromo-surabaya-2?redirection_source=list%20kos%20result,Kost Dirjaya Gembili Jagir Tipe A Wonokromo Surabaya,Wonokromo,1950000,Putri,Tidak termasuk listrik,10.8,Yes,Yes,Yes,Yes,No,3.0,3.6,-7.306451045,112.7401147,UNESA Kampus Ketintang (Gayungan),1.71153422,UNESA
399,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-ars-tipe-a-jambangan-surabaya?redirection_source=list%20kos%20result,Kost ARS Tipe A Jambangan Surabaya,Jambangan,2400000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.317921000000001,112.715947,UNESA Kampus Ketintang (Gayungan),1.282592165,UNESA
400,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-athara-executive-dukuhpakis-surabaya-2?redirection_source=list%20kos%20result,Kost Athara Executive Dukuhpakis Surabaya,Dukuh Pakis,1200000,Campur,Tidak termasuk listrik,18.0,No,Yes,No,Yes,No,6.0,3.0,-7.305913638,112.7199277,UNESA Kampus Ketintang (Gayungan),1.286521564,UNESA
401,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-harian-bu-wahyu-executive-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Harian Bu Wahyu Executive Gayungan Surabaya,Gayungan,1200000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,-7.309411999999999,112.727903,UNESA Kampus Ketintang (Gayungan),0.6228681770000001,UNESA
402,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-gembili-2-tipe-a-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Gembili 2 Tipe A Wonokromo Surabaya,Wonokromo,1750000,Putri,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,-7.307182000000001,112.741027,UNESA Kampus Ketintang (Gayungan),1.754707298,UNESA
403,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-novita-1-jambangan-surabaya?redirection_source=list%20kos%20result,Kost Novita 1 Jambangan Surabaya,Jambangan,1050000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,-7.326554,112.71779599999999,UNESA Kampus Ketintang (Gayungan),1.653088369,UNESA
404,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-kutisari-55-tipe-a-tenggilis-mejoyo-surabaya-2?redirection_source=list%20kos%20result,Kost Kutisari 55 Tipe A Tenggilis Mejoyo Surabaya,Tenggilis Mejoyo,1100000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.3321488,112.744957,UNESA Kampus Ketintang (Gayungan),2.736689675,UNESA
405,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-berkah-tipe-b-wonocolo-surabaya?redirection_source=list%20kos%20result,Kost Berkah Tipe B Wonocolo Surabaya,Wonocolo,500000,Putra,Termasuk listrik,7.5,No,No,Yes,Yes,Yes,3.0,2.5,-7.329103,112.73228600000002,UNESA Kampus Ketintang (Gayungan),1.6691785780000001,UNESA
406,https://mamikos.com/room/kost-kost-putri-murah-kost-griya-cantiq-menanggal-1-gayungan-surabaya?redirection_source=list%20kos%20result,Kost Griya Cantiq Menanggal 1 Gayungan Surabaya,Gayungan,650000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,No,No,3.0,3.0,-7.3309257,112.7237086,UNESA Kampus Ketintang (Gayungan),1.815387591,UNESA
407,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-gm-mastrip-kedurus-karangpilang-surabaya-2?redirection_source=list%20kos%20result,Kost GM Mastrip Kedurus Karangpilang Surabaya,Karang Pilang,1250000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.3231875,112.7094375,UNESA Kampus Ketintang (Gayungan),2.160585408,UNESA
